experiment_duration,user_id,enthusiast,age,gender,education,region,openness,conscientiousness,Extroversion,agreeableness,neuroticism,Familiarity_SelectedSong,PleasantSurprise_SelectedSong,MatchInterests_SelectedSong,selected_recommendation_id,selected_position,explanation,explanation type,confidence,usefulness,persuasion,transparency,comprehensibility,fairness,accuracy,compelling,check,trustworthy,satisfaction,system,comment,quality_Agreeableness,quality_Conscientiousness,quality_Extroversion,quality_Neuroticism,quality_Openness,quality_FeatureBased,taste_Agreeableness,taste_Conscientiousness,taste_Extroversion,taste_Neuroticism,taste_Openness,taste_FeatureBased,listen_Agreeableness,listen_Conscientiousness,listen_Extroversion,listen_Neuroticism,listen_Openness,listen_FeatureBased
0:11:01,150,3,4,1,4,4,2.75,3.0,2.0,3.0,3.5,4,4,4,393,6,"Esta melodia é perfeita para quem aprecia harmonia e serenidade. Seus riffs suaves e letras sinceras transmitem profunda gratidão e valorização das conexões humanas, ressoando com corações calorosos. A tranquilidade melódica oferece um espaço de reflexão e celebração íntima, inspirando uma alma a apreciar vida e amor em sua essência pura.",agreeableness ,4,3,2,3,4,3,3,2,3,3,3,1,Só ouvindo mesmo para saber se gosto... descrição não é suficiente p mim.,4,3,3,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4
0:09:36,151,5,2,1,2,4,4.5,4.5,3.5,4.5,2.5,5,5,5,403,4,"Com uma produção enérgica que combina elementos de pop e rock, a música apresenta vocais poderosos e dinâmicos que prendem a atenção desde o início. A melodia cativante e o refrão impactante se destacam, enquanto a instrumentação equilibrada utiliza batidas pulsantes e guitarras marcantes, criando uma experiência sonora memorável e envolvente.",feature based,5,4,4,4,4,4,4,4,3,4,4,4,,4,4,5,5,4,5,3,4,4,4,3,4,3,3,4,4,3,4
0:07:40,152,4,4,1,2,1,5.0,4.75,4.25,5.0,4.75,2,2,2,411,6,"Este som é uma fusão vibrante de batidas contagiantes e versos afiadas que fluem com ritmo acelerado. Com uma produção envolvente, os elementos instrumentais são habilmente entrelaçados para criar uma experiência auditiva dinâmica. A letra intrigante provoca reflexão, enquanto o refrão é memorável e irresistível, ideal para aqueles que apreciam inovação musical.",feature based,5,4,4,4,4,4,4,5,3,4,4,4,,4,4,4,4,2,4,4,4,4,4,2,3,4,4,3,3,2,2
0:25:13,155,4,2,1,4,4,4.0,4.0,3.0,4.5,1.75,5,5,5,415,4,"Com batidas envolventes e ritmo dançante, esta música energiza, animando qualquer ambiente social. Suas letras cativantes incentivam interação e movimento, enquanto a melodia contagiante desperta confiança e anima quem adora novas experiências e desafios. Ideal para festas ou encontros animados, proporciona uma atmosfera vibrante, estimulando conversas e boas vibrações.",Extroversion,5,5,5,4,5,4,4,4,3,4,4,3,"Gostaria que me recomendasse falando o estilo de música, por exemplo: essa música fala/é mais romântica. Essa música tem uma letra alto astral. Assim…..",4,5,5,5,5,5,4,2,3,4,3,3,4,1,4,4,2,4
0:14:18,156,5,4,3,2,3,3.25,3.5,3.0,4.5,3.25,4,4,3,418,1,A melodia impactante e a letra emocionalmente carregada oferecem um contraste estimulante para aqueles que buscam equilíbrio. A dinâmica entre intensidade e controle na produção inspira um espaço seguro para liberar tensões e renovar energias. É uma experiência sonora catártica que permite reflexão enquanto encoraja a expressão autêntica e poderosa.,conscientiousness,4,3,3,3,3,2,3,4,3,2,2,1,"Parecem bem interessantes mas,nao lembro de quase nenhuma que coloquei ",4,5,4,4,4,4,5,5,4,5,5,4,4,5,4,4,4,4
0:07:43,157,4,4,1,3,5,4.5,3.25,4.5,4.0,3.75,4,5,5,428,5,"Com uma fusão hipnotizante de batidas e vocais envolventes, essa faixa transporta o ouvinte para uma exploração sonora inovadora. A produção única instiga a imaginação enquanto a tonalidade mística e as letras sugestivas convidam a contemplação. Uma escolha irresistível para quem busca uma experiência auditiva distinta e memorável.",openness,3,3,4,3,4,4,4,3,3,3,4,4,Não tenho nada a declarar,5,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,3,4
0:08:56,159,4,2,1,6,2,3.75,3.75,3.0,4.0,2.0,5,5,5,433,4,"Essa música energizante inspira superação pessoal e resiliência. Instiga determinação e foco, com batidas intensas que ajudam a canalizar emoções intensas de forma positiva. As letras motivacionais encorajam a persistência frente às adversidades, promovendo um sentimento de força interior e autoconfiança, lembrando que é possível enfrentar qualquer desafio com coragem.",neuroticism  ,4,4,4,4,3,4,3,3,3,4,4,4,,4,4,3,5,3,4,4,4,3,5,3,3,4,4,3,5,3,3
0:18:58,162,3,2,1,3,5,2.75,2.5,1.25,4.0,4.0,3,3,2,441,6,"A melodia envolvente e a interpretação emocional proporcionam uma sensação reconfortante, auxiliando no alívio de tensões internas. A letra intensa ressoa com experiências emocionais profundas, promovendo conexão e compreensão. A harmonia suave e a entrega vocal poderosa oferecem uma catarse emocional que permite introspecção e fortalecimento pessoal, trazendo tranquilidade e renovação.",neuroticism  ,4,5,5,4,4,4,4,5,3,5,5,5,,4,4,4,5,5,5,4,4,4,5,3,5,4,4,4,5,3,5
0:10:49,166,4,4,1,3,2,4.5,3.75,3.75,5.0,3.75,5,5,5,450,3,"A música oferece uma experiência energética e intensa, promovendo uma conexão emocional poderosa. Seus ritmos marcantes incentivam autoconfiança e determinação. As letras evocativas e instrumentação forte inspiram coragem e paixão, servindo como impulso motivacional para enfrentar desafios. Esta combinação permite explorar e expandir o potencial pessoal de maneira vibrante e expressiva.",agreeableness ,5,4,4,4,4,4,4,4,3,4,4,4,Amei as recomendações. Dá vontade de ouvir só pela explicação de cada música.,5,4,4,4,4,5,5,3,3,4,3,5,5,3,3,4,3,4
0:07:15,167,1,3,1,4,4,4.75,4.25,3.0,4.5,3.25,5,5,5,442,1,"Esta faixa vibrante e energética possui um ritmo envolvente e batidas cativantes que estimulam dançar e cantar junto. As letras empoderadas e dinâmicas inspiram confiança e autoexpressão. A colaboração entre artistas renomados adiciona um toque especial, celebrando autenticidade e atitude destemida, criando a trilha sonora ideal para animadas ocasiões sociais.",Extroversion,5,3,4,4,3,4,5,5,3,4,4,4,Achei que devia ter uma explicação mais resumida,5,3,5,3,5,5,5,3,5,3,5,5,5,3,5,3,5,5
0:10:51,168,4,1,2,3,4,5.0,3.5,3.0,4.75,3.25,3,5,5,457,4,"O som equilibra perfeitamente uma produção precisa e vocais emocionais, proporcionando um ambiente sonoro rico e detalhado. A complexidade harmônica recompensa ouvintes atentos que apreciam sutilezas musicais. Os ritmos eletrônicos bem estruturados sustentam foco, promovendo uma experiência imersiva que ressoa com aqueles que valorizam ordem e intuição alinhada ao propósito.",conscientiousness,5,5,5,5,4,5,4,4,3,5,5,5,,5,5,4,4,5,4,5,5,4,4,4,3,5,5,4,5,4,4
0:14:45,172,3,3,1,2,4,3.5,3.25,1.5,3.75,2.75,3,3,2,469,4,"A melodia equilibra energia e controle, perfeita para quem valoriza harmonia e constância. As letras encorajam sinceridade e autenticidade, reforçando a importância de ser verdadeiro consigo mesmo. A estrutura bem definida da música ressoa com mentes que apreciam ordem, oferecendo um espaço para reflexão pessoal sem perder o foco ou a direção.",conscientiousness,4,4,3,4,4,4,4,4,3,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
0:19:39,173,4,4,1,3,4,4.25,3.5,2.0,4.5,2.5,5,5,5,474,3,"Essa poderosa canção encoraja introspecção emocional, promovendo autocompreensão e empatia. Sua intensidade expressiva oferece uma oportunidade para abraçar e transformar emoções complexas, fortalecendo resiliência enquanto sutilmente ilumina variados aspectos emocionais. A honestidade lírica e melodia cativante proporcionam uma conexão profunda, permitindo catarse pessoal e cultivando maior compaixão consigo e com os outros.",agreeableness ,3,4,5,4,4,3,4,4,3,2,4,5,,5,4,4,4,4,2,4,2,3,4,4,3,4,2,3,4,4,3
0:30:47,174,5,4,2,4,4,4.5,3.75,4.5,4.0,2.5,4,4,4,481,4,"Com sua intensidade emocional e ritmos energéticos, essa canção inspira força e resiliência. As letras encorajam a enfrentar desafios com determinação e coragem, resonando com aqueles que valorizam a autenticidade e a conexão emocional. A combinação de melodia poderosa e mensagens de superação oferece uma experiência motivacional e cativante.",agreeableness ,5,4,4,4,4,4,4,4,3,4,4,5,,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4
0:12:36,176,2,4,1,6,4,4.0,4.0,4.25,3.75,1.25,2,4,4,488,5,"Essa faixa combina energia otimista com uma letra que reflete as incertezas e complexidades da vida. O ritmo cativante e a melodia envolvente oferecem um escape musical que pode acalmar a mente tumultuada, proporcionando um espaço para reflexão e aceitação. Seu toque levemente irônico traz alívio e perspectiva.",neuroticism  ,3,4,2,2,4,2,3,4,3,3,2,3,,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4
0:30:43,179,5,2,1,4,4,4.75,3.5,1.25,4.5,2.5,5,5,5,526,1,"Esta melodia instrumental evoca mundos mágicos, transportando o ouvinte para paisagens sonoras ricas em emoção e detalhes sutis. Seu arranjo delicado, repleto de nuances e variações, inspira uma jornada introspectiva, onde a liberdade da interpretação pessoal encontra espaço para florescer, estimulando conexões profundas e descobertas únicas durante sua audição.",openness,5,3,4,3,4,3,4,3,3,4,4,5,"Achei as explicações bem interessantes, mas ao mesmo tempo meio vagas, de certa forma (porém culpo as minhas expectativas, pois como já tinha selecionado as músicas, tentei reconhecer qual se aproximava mais de cada explicação, então creio que por isso fiquei com essa impressão).",4,4,4,4,5,3,4,4,4,4,4,5,3,3,3,5,5,4
0:11:33,181,5,4,1,4,2,3.5,4.0,2.0,3.5,3.0,5,5,5,517,4,"A sonoridade intensa e enérgica oferece uma explosão catártica, canalizando emoções reprimidas e agitações internas. A guitarra pulsante e vocais poderosos proporcionam uma sensação de libertação e empoderamento. A estrutura dinâmica da música ajuda a quebrar a monotonia, instigando coragem e autoconfiança ao promover uma experiência poderosa e transformadora.",neuroticism  ,4,5,4,5,4,4,5,5,3,4,4,5,,4,3,3,5,5,4,4,3,3,5,5,4,4,3,3,5,5,4
0:07:21,182,4,4,1,4,2,4.25,4.25,2.5,5.0,3.75,4,4,3,502,1,"Uma melodia harmoniosa, acompanhada por vocais emotivos, cria um ambiente de conforto e compreensão. A aceitação presente na letra ressoa profundamente, oferecendo um espaço seguro para a autodescoberta. A energia crescente da canção inspira esperança e transformação, reforçando conexões emocionais e promovendo uma sensação de paz interior e coletividade.",agreeableness ,5,4,4,4,5,5,4,4,3,4,4,4,,5,4,4,5,3,5,5,4,3,5,3,5,5,4,4,5,3,5
0:09:00,183,3,4,1,3,4,3.25,4.0,4.0,4.25,2.5,5,5,5,508,1,"Essa música oferece uma poderosa liberação emocional, canalizando energias intensas através de batidas vigorosas e guitarras pulsantes. Suas letras expressivas e gritadas funcionam como catarse, permitindo que sentimentos reprimidos sejam liberados. O ritmo contagiante e a intensidade sonora proporcionam uma sensação de liberdade, ajudando a encontrar foco e equilíbrio emocional.",neuroticism  ,4,4,4,4,5,4,3,4,3,4,4,4,,4,3,3,5,4,5,3,3,3,5,3,4,4,3,3,5,3,4
0:06:16,184,4,2,1,3,5,3.75,3.5,3.5,4.25,3.5,4,3,3,522,3,"A versão transformadora e energética combina elementos de rock e emoção, criando uma experiência auditiva revitalizante. Oferece uma forma catártica de expressar sentimentos, promovendo conexões autênticas com o som intenso. Harmoniza intensidade e melodia, permitindo uma exploração emocional sincera e segura. Uma mistura poderosa que ressoa profundamente, inspirando emoção verdadeira.",agreeableness ,4,5,4,4,5,4,4,4,3,4,4,4,,5,3,4,4,4,4,5,3,4,4,3,5,4,3,4,4,3,4
0:09:58,188,5,4,1,6,4,4.0,3.75,3.5,4.0,2.75,3,4,4,536,5,"Essa música evoca nostalgia poderosa, transportando o ouvinte a verões passados cheios de vivacidade e descoberta. A combinação de melodias energéticas e letras nostálgicas convida à reflexão pessoal e à exploração da juventude. Estimula cenários vívidos e sentimentos autênticos, permitindo uma jornada sonora que mistura memória, emoção e imaginação desbravada.",openness,4,4,4,4,3,4,4,3,3,4,4,4,Eu gostei do fato de minhas escolhas no início terem norteado as explicações posteriores.,3,3,4,4,5,4,3,3,4,4,5,4,3,3,3,3,5,4
0:14:22,189,3,4,1,4,4,3.5,3.75,2.5,4.5,3.0,2,3,3,538,1,"Esta composição instrumental transmite uma sensação de calma e conexão emocional. Suas melodias suaves e harmonias delicadas criam um ambiente acolhedor e contemplativo. Sua profundidade emocional e estrutura envolvente incentivam a introspecção e a empatia, ressoando com aqueles que valorizam a harmonia e buscam experiências musicais que tocam o coração.",agreeableness ,4,4,4,3,3,3,4,5,3,4,4,5,,5,4,3,5,4,4,4,4,3,4,4,4,4,4,3,4,4,5
0:11:52,194,5,3,1,5,4,4.0,2.75,2.25,4.25,4.0,5,5,5,552,3,"Essa música oferece uma experiência catártica com vocais emocionais e uma melodia envolvente. Ela permite expressar e liberar sentimentos intensos, promovendo compreensão interior. As letras introspectivas e vulneráveis tocam a alma, proporcionando um espaço para introspecção e autoconhecimento, ajudando a encontrar paz e equilíbrio emocional através da conexão musical.",neuroticism  ,5,5,5,5,5,4,4,4,3,4,4,4,"Gostei do sistema. É simples, rápido e fácil de usar.",4,5,4,5,3,4,3,5,4,4,3,4,2,5,5,4,2,4
0:17:56,199,5,4,1,6,4,5.0,3.75,1.75,3.25,2.75,5,5,5,589,4,"Esta canção encapsula harmonia e estabilidade através de sua composição melódica suave e letras sinceras. Proporciona um ambiente sonoro que promove concentração e tranquilidade, ideal para rotinas planejadas. Oferece um equilíbrio emocional que ressoa com aqueles que valorizam consistência e atenção aos detalhes, criando uma atmosfera propícia à produtividade eficaz.",conscientiousness,2,4,4,4,4,4,3,4,3,3,3,3,,3,4,4,2,3,5,3,3,4,2,3,4,3,3,4,2,3,4
0:09:30,200,4,4,1,6,4,3.25,4.25,4.5,5.0,3.0,4,4,3,573,6,"A canção transmite profundo compromisso e dedicação familiar, refletindo valores de cuidado e proteção. Suas letras narram esforço contínuo e resiliência, ressoando com aqueles que planejam e enfrentam desafios com determinação. A narrativa inspiradora incentiva a perseverança, mantendo a mente focada e determinada, ideal para quem valoriza responsabilidade e constância.",conscientiousness,5,5,5,5,5,5,5,5,3,4,4,5,,5,5,5,4,5,3,5,5,4,4,4,3,5,5,4,3,4,3
0:21:18,201,5,2,1,4,4,2.0,4.25,3.0,4.25,4.25,5,4,5,564,3,"Esta faixa combina riffs de guitarra cativantes com um ritmo energético e direto, trazendo um vocal poderoso e icônico. A letra impactante é clara e assertiva, enquanto os elementos percussivos criam uma base sólida que conduz a música do início ao fim, tornando-a perfeita para momentos de pura vibração.",feature based,5,3,4,3,4,3,3,4,3,4,4,4,,4,4,3,3,4,5,4,3,3,4,4,5,4,3,3,3,4,5
0:13:48,203,5,3,1,6,5,5.0,3.25,4.75,5.0,2.75,5,5,5,574,1,"Recomendo esta faixa épica que combina elementos instrumentais poderosos com um ritmo marcante e envolvente. Com uma mistura impressionante de guitarras intensas e percussão energética, os vocais entregam um refrão memorável e cativante. A composição dinâmica e a produção polida criam uma experiência sonora estimulante e inesquecível, ideal para momentos motivadores.",feature based,4,4,4,4,5,5,5,5,3,5,5,5,Adorei como as descrições trabalham em descrever como a música mexe com as nossas emoções. Acho que toda música deveria vir assim  com descrições,4,5,4,4,4,5,3,5,4,4,4,5,3,5,4,4,4,5
0:09:24,208,4,4,1,4,5,3.5,5.0,2.5,4.25,4.0,5,5,5,597,6,"Este som apresenta batidas energizantes e uma melodia envolvente, promovendo um escape revigorante. Incentiva liberdade e experimentação, ajudando a relaxar e a descontrair. A letra encoraja autoconfiança e celebra o momento presente. É uma explosão sonora que inspira positividade, ajudando a aliviar preocupações e transmitir sensação de poder pessoal.",neuroticism  ,5,5,5,5,5,4,5,4,3,4,4,4,Acredito que as descrições estão de acordo com as músicas,5,4,4,4,5,5,4,4,5,4,5,4,4,4,4,4,4,4
0:19:07,212,5,4,1,6,4,3.75,4.75,1.75,4.25,4.0,5,5,5,617,2,"Com poderosa instrumentação e vocais intensos, essa música cativa imediatamente, ressoando com quem adora energia e intensidade. Sua produção grandiosa e emocionada convida à expressão pura, ecoando sentimentos fervorosos e apaixonados, perfeitos para pessoas vibrantes que vivem intensamente e se conectam profundamente com ritmos marcantes e letras envolventes.",Extroversion,4,4,4,4,4,4,5,5,3,4,4,4,,5,5,5,5,3,5,4,4,5,4,3,5,4,4,5,4,3,5
0:11:02,214,4,3,1,4,4,4.25,3.25,3.5,3.75,3.5,5,5,5,610,1,"Recomendo uma faixa envolvente que mescla acordes de guitarra intensos com uma bateria marcante, criando uma tensão sonora irresistível. Os vocais dinâmicos conduzem uma narrativa lírica intrigante, combinando habilmente suavidade e intensidade. A transição entre seções proporciona surpresas e mantém o ouvinte cativado, culminando em um clímax sonoro poderoso e memorável.",feature based,3,3,2,3,2,3,4,4,3,3,2,4,,4,3,4,3,4,5,4,3,4,3,4,4,3,3,3,3,3,3
0:11:30,218,5,2,1,3,5,4.5,3.5,3.0,4.75,1.5,5,5,5,631,4,"Esta faixa traduz emoção pura, com uma melodia suave e letras sinceras que capturam o coração. O vocal delicado e arranjos harmoniosos criam um ambiente acolhedor, propenso à introspecção e empatia. Cada nota ressoa com autenticidade e afeto, perfeito para quem valoriza conexões emocionais delicadas e envolventes.",agreeableness ,5,5,5,5,5,5,5,5,3,5,4,5,,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5
0:05:09,219,3,4,1,5,5,3.25,3.75,2.75,4.25,3.0,4,4,5,626,5,"A combinação de ritmo envolvente e melodia vibrante cria uma atmosfera positiva e energizante. A letra expressa entusiasmo e alegria contagiante, ressoando com aqueles que apreciam partilhar bons momentos e espalhar felicidade. Além disso, os elementos musicais são cativantes, promovendo uma sensação de união e celebração entre ouvintes e intérprete.",agreeableness ,4,4,4,4,3,4,4,4,3,4,4,4,,5,3,4,3,4,4,4,4,4,4,4,5,4,4,5,3,4,5
0:10:19,225,5,4,1,4,4,5.0,4.0,2.5,4.0,2.5,5,5,5,647,2,"Esta faixa combina de forma intrigante elementos de rock e metal com piano e vocais femininos potentes. A estrutura dinâmica alterna entre versos suaves e refrões intensos, criando uma experiência sonora cativante. A orquestração cuidadosa e a produção polida fazem desta obra um exemplar marcante do gênero, inesquecível do começo ao fim.",feature based,4,4,4,5,4,5,5,4,3,4,4,5,,5,5,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,5
0:08:24,227,5,1,1,2,5,5.0,4.0,2.25,4.5,4.25,5,5,5,654,3,"Esta canção empoderadora inspira resiliência e força interior. Sua batida envolvente e letra motivacional ajudam a elevar o ânimo e promovem autoconfiança. É ideal para quem busca superar desafios emocionais e encontrar equilíbrio, proporcionando um senso de determinação enquanto oferece uma trilha sonora afirmativa e energizante que conforta e inspira a seguir em frente.",neuroticism  ,5,5,5,5,5,5,5,5,3,4,5,5,,5,5,5,5,5,5,5,5,4,5,4,4,4,5,3,5,4,3
